wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,birth_decade,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q17455,15942,John_von_Neumann,John von Neumann,MATHEMATICIAN,0,M,,False,85,28.1756697122375,Budapest,47.4925,19.05138889,36787,Hungary,,1903-12-28,1903,1900,"Washington, D.C.",38.90472222,-77.01638889,108956,United States,,1957-02-08,1957,Austria,United States,,False,8.6232904678247,116,458528,4.4076135995715,75.118032376708,23,23,2,2,10,10,5,5,3,3,75,75,4,4,15942
q200392,42842830,Maria_Gaetana_Agnesi,Maria Gaetana Agnesi,MATHEMATICIAN,0,F,,False,59,26.5219120485199,Milan,45.46694444,9.19,36511,Italy,,1718-05-16,1718,1710,Milan,45.46694444,9.19,36511,Italy,,1799-01-09,1799,Milan - Austria,,,False,9.72034452446845,301,49617,3.03588687941352,69.6148541703694,48,48,1,1,350,350,11,11,4,4,367,367,10,10,42842830
q736380,1062425,Mark_Kac,Mark Kac,MATHEMATICIAN,7.96564764752493,M,,False,15,18.3844952023988,Kremenets,50.11972222,25.71666667,2269818,Ukraine,,1914-08-03,1914,1910,California,37,-120,5407,,,1984-10-26,1984,,United States,,False,3.41610254108133,105,3253,2.5422803956695,42.5361255114213,678,678,235,235,542,542,2,2,162,162,,,6,6,1062425
q248997,3210880,David_Ruelle,David Ruelle,MATHEMATICIAN,1.08011940529831,M,,True,17,19.7286579117978,Ghent,51.05,3.73333333,13133,Belgium,,1935-08-20,1935,1930,,,,,,,,,Belgium,,,False,5.95181668397358,84,3054,2.06582150277209,47.0090704237423,585,585,224,224,416,416,25,25,,,,,,,3210880
q331089,404566,Abram_Samoilovitch_Besicovitch,Abram Samoilovitch Besicovitch,MATHEMATICIAN,50.2431562447924,M,,False,17,19.0961754809526,Berdyansk,46.75972222,36.78444444,788397,Ukraine,,1891-01-23,1891,1890,Cambridge,52.20527778,0.11916667,36995,United Kingdom,,1970-11-02,1970,,United Kingdom,,False,4.50992988492394,128,2262,2.24076892592038,44.9043705601026,634,634,153,153,503,503,2,2,159,159,2051,2051,80,80,404566
q689611,552488,Jakob_Hermann,Jakob Hermann,MATHEMATICIAN,58.9132100237776,M,,False,16,20.5677691647086,Basel,47.55472222,7.59055556,4911,Switzerland,,1678-07-16,1678,1670,Basel,47.55472222,7.59055556,4911,Switzerland,,1733-07-11,1733,Switzerland,Switzerland,,False,6.77052358296196,341,1707,1.57125052073057,49.8013651238808,480,480,12,12,264,264,25,25,10,10,369,369,33,33,552488
q641771,1180911,Arend_Heyting,Arend Heyting,MATHEMATICIAN,55.3870646143261,M,,False,16,20.1850544701613,Amsterdam,52.36666667,4.9,12970,Netherlands,,1898-05-09,1898,1890,Lugano,46,8.95,295861,Switzerland,,1980-07-09,1980,Netherlands,Switzerland,,False,6.86223740279,121,2764,1.81494626095115,48.5278126485177,533,533,136,136,459,459,67,67,143,143,402,402,8,8,1180911
q201543,22148,Niccolò_Fontana_Tartaglia,Niccolò Fontana Tartaglia,MATHEMATICIAN,0,M,,False,49,26.4631688800333,Brescia,45.54166667,10.21666667,47862814,Italy,,,1499,1490,Venice,45.4375,12.33583333,32616,Italy,,1557-12-13,1557,,Venice,,False,9.97489005610762,520,38089,2.58877954259947,69.4193756358302,50,50,3,3,364,364,2,2,2,2,381,381,15,15,22148
q58809,771690,Adolf_Hurwitz,Adolf Hurwitz,MATHEMATICIAN,104.602707853424,M,,False,25,22.3180061985932,Hildesheim,52.15,9.95,153231,Germany,,,1859,1850,Zürich,47.36666667,8.55,40334603,Switzerland,,1919-11-18,1919,,Switzerland,,False,7.67909985261163,160,7566,2.20148904704618,55.6255959118114,264,264,37,37,1506,1506,6,6,48,48,252,252,37,37,771690
q560858,3072406,Vladimir_Levenshtein,Vladimir Levenshtein,MATHEMATICIAN,1.49255701319449,M,,False,18,19.0618516242526,Moscow,55.75,37.61666667,19004,Russia,,1935-05-20,1935,1930,Moscow,55.75,37.61666667,19004,Russia,,2017-09-06,2017,Soviet Union,,,False,4.23091390698204,84,3275,2.44479138887317,44.7901517091229,640,640,257,257,1300,1300,245,245,317,317,1148,1148,618,618,3072406
q183373,13822,Heisuke_Hironaka,Heisuke Hironaka,MATHEMATICIAN,113.074709655452,M,,True,26,21.2368159626981,"Yamaguchi, Yamaguchi",34.18333333,131.46666667,329348,Japan,,1931-04-09,1931,1930,,,,,,,,,,,,False,3.21958951438837,88,33251,3.52345057463081,52.0277395428747,395,395,167,167,662,662,2,2,,,,,,,13822
q437734,95489,James_Stirling_(mathematician),James Stirling,MATHEMATICIAN,39.8638383397424,M,,False,22,21.6448597460488,Stirlingshire,56.25,-4.25,441166,United Kingdom,,1692-05-01,1692,1690,Edinburgh,55.95,-3.19888888889,9602,United Kingdom,,1770-12-05,1770,United Kingdom,,,False,6.27526039137669,327,4768,2.35540042236565,53.3855791496281,346,346,8,8,1548,1548,1,1,11,11,1145,1145,19,19,95489
q1391861,52021,W._T._Tutte,W. T. Tutte,MATHEMATICIAN,43.9740825332645,,,False,17,17.5883729752012,,,,,,,1917-05-14,1917,1910,"Kitchener, Ontario",43.41861111,-80.47277778,89585,Canada,,2002-05-02,2002,,,,False,2.36679578556548,102,2974,3.11118478440866,39.8868845818605,717,717,211,211,,,,,211,211,131,131,1,1,52021
q716017,4542389,Alexander_Gelfond,Alexander Gelfond,MATHEMATICIAN,83.3721884090249,M,,False,18,19.5575092307758,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1906-10-11,1906,1900,Moscow,55.7558333333,37.6177777778,19004,Russia,,1968-11-07,1968,Russia,,,False,5.1738995009897,113,2560,2.1561832033132,46.4395421838388,600,600,207,207,1205,1205,164,164,135,135,1081,1081,575,575,4542389
q451572,46301,Menelaus_of_Alexandria,Menelaus of Alexandria,MATHEMATICIAN,5.43333128038544,M,,False,21,23.3604967372599,Alexandria,31.2,29.91666667,12984,Egypt,,0070-01-01,70,70,Rome,41.88333333,12.5,25458,Italy,,0140-01-01,140,Rome,Rome,,False,8.26116174065045,1949,9014,1.71790398130689,59.0946720277205,181,181,4,4,183,183,47,47,3,3,1182,1182,471,471,46301
q134661,38298,George_Boole,George Boole,MATHEMATICIAN,0,M,,False,76,26.9391443275851,"Lincoln, England",53.23444444,-0.53861111,17880,United Kingdom,,1815-11-02,1815,1810,"Ballintemple, Cork",51.9,-8.43333333,3651631,Ireland,,1864-12-08,1864,United Kingdom,,,False,8.7693126850632,204,102469,4.21381107258173,71.0032701611204,38,38,3,3,158,158,1,1,1,1,2,2,1,1,38298
q687024,2407999,Demetrios_Christodoulou,Demetrios Christodoulou,MATHEMATICIAN,3.22909269508173,M,,True,16,17.7870680302832,,,,,,,1951-10-19,1951,1950,,,,,,,,,,,,False,4.5451407042157,68,4331,2.02083733213733,40.5480783715096,711,711,371,371,,,,,,,,,,,2407999
q205331,1047369,Jean_Frédéric_Frenet,Jean Frédéric Frenet,MATHEMATICIAN,8.58273617728022,M,,False,15,20.98451260974,,,,,,,1816-02-07,1816,1810,Périgueux,45.1929,0.7217,782568,France,,1900-06-12,1900,,,,False,7.15795251426238,203,2929,1.20095858008806,51.1881544308315,431,431,22,22,,,,,47,47,2619,2619,1,1,1047369
q712979,4556130,Cato_Maximilian_Guldberg,Cato Maximilian Guldberg,MATHEMATICIAN,2.12482594429487,M,,False,20,21.2637068698494,Oslo,59.91666667,10.73333333,22309,Norway,,1836-08-11,1836,1830,Oslo,59.91666667,10.73333333,22309,Norway,,1902-01-14,1902,Sweden,Sweden,,False,7.86756092241375,183,3055,1.88822768244524,52.117223907743,393,393,35,35,142,142,27,27,26,26,97,97,37,37,4556130
q212063,205483,Jean-Pierre_Serre,Jean-Pierre Serre,MATHEMATICIAN,0,M,,True,35,23.6325856336074,"Bages, Pyrénées-Orientales",42.6067,2.8975,38707,France,,,1926,1920,,,,,,,,,,,,False,7.22815040074017,93,29767,2.73139353799373,60.0000971195686,164,164,68,68,1134,1134,1,1,,,,,,,205483
q315394,40294,Stephen_Smale,Stephen Smale,MATHEMATICIAN,27.1984402741305,M,,True,31,21.5876975689008,"Flint, Michigan",43.01,-83.69,88021,United States,,,1930,1930,,,,,,,,,,,,False,5.42643692818742,89,10987,3.33734994385414,53.1953616501665,352,352,163,163,2520,2520,3,3,,,,,,,40294
q92865,198983,Daniel_J._Bernstein,Daniel J. Bernstein,MATHEMATICIAN,1.66798942689502,M,hashbreaker,True,15,13.7226097297675,"East Patchogue, New York",40.76833333,-72.98305556,127279,United States,,1971-10-29,1971,1970,,,,,,,,,,,,False,2.38335950484485,48,7039,2.95121046842034,27.0228570947187,745,745,608,608,10998,10998,1,1,,,,,,,198983
q382016,196880,Gilles_de_Roberval,Gilles de Roberval,MATHEMATICIAN,4.59424073684837,M,,False,23,23.2255901860894,"Roberval, Oise",49.2917,2.69,15920465,France,,1602-08-10,1602,1600,Paris,48.8567,2.3508,22989,France,,1675-10-27,1675,,France,,False,7.73095220947128,417,9030,1.81506586477555,58.6457460402062,194,194,7,7,1312,1312,1,1,6,6,1351,1351,590,590,196880
q934314,876351,Aleksandr_Danilovich_Aleksandrov,Aleksandr Danilovich Aleksandrov,MATHEMATICIAN,2.0995921168703,M,,False,19,20.8450504250743,Ryazan Governorate,54.6167,25.35380556,32597,Lithuania,,1912-08-04,1912,1910,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1999-07-27,1999,,,,False,4.92201053113683,107,9555,2.15289848391098,50.724068747603,449,449,137,137,65,65,5,5,98,98,819,819,150,150,876351
q92741,49731,Alonzo_Church,Alonzo Church,MATHEMATICIAN,0,M,,False,46,23.6566563863833,"Washington, D.C.",38.90472222,-77.01638889,108956,United States,,1903-06-14,1903,1900,"Hudson, Ohio",41.2398397,-81.440784,129849,United States,,1995-08-11,1995,United States,,,False,6.39478039551974,116,27551,3.91327729016719,60.0801969098781,161,161,54,54,1079,1079,15,15,42,42,926,926,1,1,49731
q929483,12815034,Hypsicles,Hypsicles,MATHEMATICIAN,5.01188027833522,M,,False,15,20.4515819129096,,,,,,,0190-01-01 BC,-190,-190,,,,,,,,-120,,,,False,5.84250393086678,2209,2022,1.80321638642989,49.41473099605,500,500,10,10,,,,,4,4,,,,,12815034
q700178,427724,Henryk_Zygalski,Henryk Zygalski,MATHEMATICIAN,8.74527740090044,,,False,15,20.2542599759691,Poznań,52.4,16.91666667,23723,Poland,,1908-07-15,1908,1900,Liss,51.0429,-0.89184,1953365,United Kingdom,,1978-08-30,1978,Germany,,,False,3.63865952379563,111,15788,2.24630018029635,48.7581065057591,524,524,168,168,593,593,13,13,116,116,1655,1655,1,1,427724
q505646,628991,Adriaan_van_Roomen,Adriaan van Roomen,MATHEMATICIAN,11.4137041530947,M,,False,17,21.4584067822969,Leuven,50.88333333,4.7,76931,Belgium,,1561-09-29,1561,1560,Mainz,50,8.26666667,20537,Germany,,1615-05-04,1615,,Holy Roman Empire,,False,7.63878511472025,458,2355,1.58153351364194,52.7651231365505,370,370,7,7,268,268,9,9,8,8,1680,1680,12,12,628991
q337325,29222,Sam_Loyd,Sam Loyd,MATHEMATICIAN,1.75176292098783,M,,False,26,22.7611068591879,Philadelphia,39.95277778,-75.16361111,50585,United States,,1841-01-30,1841,1840,New York City,40.661,-73.944,645042,United States,,1911-04-11,1911,United States,United States,,False,8.16844112541993,178,8691,2.14588572093679,57.100093628192,231,231,24,24,1607,1607,29,29,20,20,1339,1339,175,175,29222
q384687,396498,Rudolf_E._Kálmán,Rudolf E. Kálmán,MATHEMATICIAN,5.25592509073314,M,,False,30,22.0272784889932,Budapest,47.4925,19.05138889,36787,Hungary,,,1930,1930,"Gainesville, Florida",29.65199722,-82.32499167,108959,United States,,2016-07-02,2016,,,,False,6.0220076005821,89,13338,3.01077270185492,54.6581467924206,298,298,142,142,177,177,69,69,114,114,1668,1668,4,4,396498
q982962,605140,Robert_Daniel_Carmichael,Robert Daniel Carmichael,MATHEMATICIAN,39.8638383397424,M,,False,15,18.868589362111,"Goodwater, Alabama",33.05972222,-86.05277778,104593,United States,,1879-03-01,1879,1870,,,,,,,1967-05-02,1967,,,,False,4.56911196685664,140,1961,2.07923515232517,44.1470365221406,656,656,131,131,5872,5872,1,1,168,168,,,,,605140
q318057,547426,Paolo_Ruffini,Paolo Ruffini,MATHEMATICIAN,0,M,,False,31,22.9810138802409,Italy,43,12,,Italy,,1765-09-22,1765,1760,Modena,44.6447222222,10.9255555556,21069333,Italy,,1822-05-10,1822,,,,False,4.10477894750642,254,35945,3.30472058726351,57.8318740771843,212,212,12,12,1348,1348,56,56,12,12,1313,1313,6,6,547426
q333927,39190,William_Thurston,William Thurston,MATHEMATICIAN,45.3319479016444,M,,False,30,20.3045194880586,"Washington, D.C.",38.90472222,-77.01638889,108956,United States,,1946-10-30,1946,1940,"Rochester, New York",43.16555556,-77.61138889,126641,United States,,2012-08-21,2012,United States,,,False,5.06223825963008,73,10315,3.3292912343489,48.9253541368118,520,520,251,251,3900,3900,45,45,164,164,2838,2838,6,6,39190
q1356792,816308,Richard_K._Guy,Richard K. Guy,MATHEMATICIAN,165.463007180605,M,,True,16,18.1550094451418,Nuneaton,52.523,-1.468,199961,United Kingdom,,1916-09-30,1916,1910,,,,,,,,,United Kingdom,,,False,3.30363991030052,103,2585,2.66698541725104,41.7724700825098,695,695,189,189,3504,3504,4,4,,,,,,,816308
q353426,158371,John_Edensor_Littlewood,John Edensor Littlewood,MATHEMATICIAN,80.0065688988699,M,,False,25,22.8865759129214,"Rochester, Kent",51.375,0.5,218768,United Kingdom,,1885-06-09,1885,1880,Cambridge,52.20527778,0.11916667,36995,United Kingdom,,1977-09-06,1977,United Kingdom,United Kingdom,,False,6.1056807013551,134,27097,2.48391968932253,57.5176146333702,222,222,54,54,1008,1008,1,1,43,43,783,783,38,38,158371
q394423,2948,Agner_Krarup_Erlang,Agner Krarup Erlang,MATHEMATICIAN,1.44432714204502,M,,False,18,21.0379167214649,Denmark,56,10,76972,Denmark,,1878-01-01,1878,1870,Copenhagen,55.6761111111,12.5688888889,13014,Denmark,,1929-02-03,1929,Denmark,,,False,5.53963080294894,141,8546,2.2026844028817,51.3658662868191,423,423,86,86,244,244,27,27,59,59,194,194,95,95,2948
q168401,22870422,Charles_Hermite,Charles Hermite,MATHEMATICIAN,0,M,,False,42,24.9115132225115,Dieuze,48.812778,6.720556,,France,,1822-12-24,1822,1820,Paris,48.8567,2.3508,22989,France,,1901-01-14,1901,,France,,False,10.2693252949869,197,19718,2.51547531338784,64.2559603510173,101,101,11,11,688,688,1,1,10,10,707,707,303,303,22870422
q2166727,4414192,William_Shanks,William Shanks,MATHEMATICIAN,26.0475542107657,M,,False,16,19.7683006243916,Corsenside,55.199,-2.182,20499918,United Kingdom,,,,,Houghton-le-Spring,54.841,-1.468,652935,United Kingdom,,1882-06-01,1882,,,,False,4.79326228716068,207,2935,2.10119349530041,47.1409887312264,583,583,,,2593,2593,1,1,55,55,1836,1836,1,1,4414192
q465729,793017,Ernest_William_Brown,Ernest William Brown,MATHEMATICIAN,22.1475508138194,M,,False,22,21.165487410888,Kingston upon Hull,53.74433333,-0.3325,56474,United Kingdom,,1866-11-29,1866,1860,"New Haven, Connecticut",41.31,-72.92361111,53825,United States,,1938-07-22,1938,,United States,,False,7.80844002512277,153,2674,1.9098650425966,51.7903808654683,410,410,54,54,1803,1803,6,6,98,98,2234,2234,20,20,793017
q164405,362536,Henri_Cartan,Henri Cartan,MATHEMATICIAN,45.5696796390102,M,,False,33,22.9614202719594,"Nancy, France",48.6936,6.1846,141920,France,,1904-07-08,1904,1900,Paris,48.8567,2.3508,22989,France,,2008-08-13,2008,France,,,False,7.5459508589293,115,12178,2.46884003593283,57.7666727962206,217,217,58,58,1422,1422,11,11,57,57,1471,1471,639,639,362536
q334021,394594,David_Mumford,David Mumford,MATHEMATICIAN,207.465314155016,M,,True,30,20.4720880925954,"Worth, West Sussex",51.11301,-0.14698,1120800,United Kingdom,,1937-06-11,1937,1930,,,,,,,,,,,,False,4.69369709967962,82,5709,3.49496360151549,49.4829690236754,495,495,209,209,2190,2190,1,1,,,,,,,394594
q510719,12807894,Eutocius_of_Ascalon,Eutocius of Ascalon,MATHEMATICIAN,4.19497419586552,M,,False,20,21.8732435991199,Ashkelon,31.66666667,34.56666667,55386,Israel,,0480-01-01,480,480,,,,,,,0600-01-01,600,,,,False,7.42707092939241,1539,2885,1.78364029766647,54.1455677927495,316,316,9,9,147,147,2,2,7,7,,,,,12807894
q60502,46027,Gerhard_Gentzen,Gerhard Gentzen,MATHEMATICIAN,177.683403273505,M,,False,22,21.7110744014991,Greifswald,54.08333333,13.38333333,,Germany,,1909-11-24,1909,1900,Prague,50.0886111111,14.4213888889,23844,Czech Republic,,1945-08-04,1945,,,,False,7.31988457343531,110,6834,1.95921701843815,53.6059204105084,338,338,85,85,1825,1825,4,4,139,139,45,45,89,89,46027
q60397,740995,Otto_Hesse,Otto Hesse,MATHEMATICIAN,78.3062314605653,M,,False,22,21.3749160240902,Königsberg,54.71666667,20.51666667,15413504,Russia,,1811-04-22,1811,1810,Munich,48.13333333,11.56666667,19058,Germany,,1874-08-04,1874,,Germany,,False,5.91292937668779,208,5320,2.20538053026893,52.4872925141601,377,377,31,31,766,766,32,32,25,25,1715,1715,160,160,740995
q77506,612409,Hans_Freudenthal,Hans Freudenthal,MATHEMATICIAN,6.88392136667025,M,,False,17,21.2975088032991,Luckenwalde,52.08333333,13.16666667,3977865,Germany,,1905-09-17,1905,1900,,,,,,,1990-10-13,1990,,,,False,7.2421768766319,114,5202,1.3525679996077,52.2297059645605,387,387,107,107,2056,2056,1,1,92,92,,,,,612409
q159592,15993,John_Napier,John Napier,MATHEMATICIAN,0,M,,False,67,27.3629858499812,Merchiston Tower,55.93333333,-3.21388889,5858346,United Kingdom,,,1550,1550,Edinburgh,55.953,-3.189,9602,United Kingdom,,1617-04-04,1617,,,,False,8.39415744953741,469,110221,3.85139726899937,72.4136796063277,36,36,4,4,125,125,1,1,3,3,122,122,3,3,15993
q436213,26507256,Svetlana_Gannushkina,Svetlana Gannushkina,MATHEMATICIAN,7.24262683784032,,,True,16,18.4481192250751,Moscow,55.75,37.61666667,19004,Russia,,1942-03-06,1942,1940,,,,,,,,,Soviet Union,,,False,3.54832678609742,77,5016,2.48132303827262,42.7478459724498,674,674,382,382,1384,1384,266,266,,,,,,,26507256
q380235,753082,Hermann_Bondi,Hermann Bondi,MATHEMATICIAN,3.3700208526689,M,,False,30,21.351584626391,Vienna,48.2,16.36666667,55866,Austria,,1919-11-01,1919,1910,Cambridge,52.2080555556,0.1225,17867,United Kingdom,,2005-09-10,2005,Austria,,,False,6.0232191543269,100,6049,2.92013602531724,52.4096530618034,380,380,99,99,450,450,207,207,93,93,1247,1247,53,53,753082
q552691,2656959,Aleksey_Krylov,Aleksey Krylov,MATHEMATICIAN,5.93980439655464,M,,False,20,19.893123992965,Alatyrsky District,54.85,90,,Russia,,,1863,1860,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1945-10-26,1945,,Soviet Union,,False,2.62941925138586,156,13458,3.26055255693235,47.5563611020672,566,566,92,92,1128,1128,1,1,189,189,1031,1031,193,193,2656959
q205981,728892,Alexander_Friedmann,Alexander Friedmann,MATHEMATICIAN,0,M,,False,45,25.7837228631855,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1888-06-16,1888,1880,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1925-09-16,1925,Russia,Soviet Union,,False,11.8418515600691,131,38974,2.3637365508719,67.1583959322532,72,72,19,19,130,130,22,22,10,10,132,132,21,21,728892
q8814,1842,Augustin-Louis_Cauchy,Augustin-Louis Cauchy,MATHEMATICIAN,0,M,,False,69,27.8553481139162,Paris,48.8567,2.3508,22989,France,,1789-08-21,1789,1780,"Sceaux, Hauts-de-Seine",48.7786,2.2906,1703492,France,,1857-05-23,1857,,,,False,13.3712618474875,230,88871,3.0549603419176,74.052104231626,29,29,2,2,163,163,43,43,2,2,180,180,1,1,1842
q336780,1086307,Thomas_Simpson,Thomas Simpson,MATHEMATICIAN,32.4038063146862,M,,False,26,22.9905796323248,Market Bosworth,52.6239,-1.4017,13882056,United Kingdom,,1710-08-20,1710,1710,Amiens,49.892,2.299,81830,United Kingdom,,1761-05-14,1761,,France,,False,8.11395419381267,309,6937,1.99998619880231,57.8637058500918,211,211,8,8,974,974,1,1,6,6,761,761,3,3,1086307
q1314603,655893,Elwyn_Berlekamp,Elwyn Berlekamp,MATHEMATICIAN,4.08060974155716,M,,False,20,19.2187688952752,"Dover, Ohio",40.52666667,-81.47777778,129890,United States,,1940-09-06,1940,1940,"Piedmont, California",37.81666667,-122.23333333,107339,United States,,2019-04-09,2019,,,,False,2.65401437349624,79,11506,3.01125413071656,45.3123223542151,624,624,285,285,5407,5407,1,1,217,217,3747,3747,1,1,655893
q467611,364270,Benjamin_Peirce,Benjamin Peirce,MATHEMATICIAN,2.52076263295246,M,,False,23,19.8897320775611,"Salem, Massachusetts",42.516845,-70.898503,24437894,United States,,1809-04-04,1809,1800,"Cambridge, Massachusetts",42.37361111,-71.11055556,5685,United States,,1880-10-06,1880,,United States,,False,3.94375769456024,210,3153,2.8257018308442,47.5450738891111,568,568,47,47,4407,4407,2,2,40,40,3196,3196,54,54,364270
q8763,17949,Fibonacci,Fibonacci,MATHEMATICIAN,0,M,,False,104,29.5141813941384,Pisa,43.71666667,10.4,24636,Italy,,,1170,1170,Pisa,43.7166666667,10.4,24636,Italy,,,1240,Pisa,,,False,9.41533183206458,849,386415,4.98702011467143,79.5721724713379,11,11,1,1,49,49,2,2,1,1,50,50,1,1,17949
q164369,6607797,Wendelin_Werner,Wendelin Werner,MATHEMATICIAN,150.528000184897,M,,True,29,18.4128067247396,Cologne,50,56,6187,Kazakhstan,,,1968,1960,,,,,,,,,,,,False,6.80205358003418,51,12554,2.23723639604824,42.6303372306789,677,677,184,184,74,74,42,42,,,,,,,6607797
q124025,1607826,Jost_Bürgi,Jost Bürgi,MATHEMATICIAN,9.25931663742025,M,,False,24,24.0648088764096,Lichtensteig,47.31666667,9.08333333,40334603,Switzerland,,1552-02-28,1552,1550,Kassel,51.3158,9.4979,42108,Germany,,1632-01-31,1632,,Holy Roman Empire,,False,9.48993522692107,467,11134,1.72143887660794,61.438398257787,137,137,9,9,80,80,1,1,7,7,632,632,3,3,1607826
q65209,1752316,Jürgen_Moser,Jürgen Moser,MATHEMATICIAN,46.9380449407493,M,,False,18,19.7930959261261,Königsberg,54.71666667,20.51666667,15413504,Russia,,1928-07-04,1928,1920,Schwerzenbach,47.38333333,8.66666667,6890460,Switzerland,,1999-12-17,1999,Germany,,,False,5.5251753398481,91,3359,2.18054198880109,47.2234995894485,577,577,288,288,1146,1146,39,39,137,137,422,422,1,1,1752316
q381307,359352,Oscar_Zariski,Oscar Zariski,MATHEMATICIAN,35.8193846037349,M,,False,24,20.9328347762934,Kobryn,52.21666667,24.36666667,628331,Belarus,,1899-04-24,1899,1890,"Brookline, Massachusetts",42.3316666667,-71.1216666667,24437894,United States,,1986-07-04,1986,,,,False,5.63379403036531,120,5757,2.6978527741775,51.0161870785322,437,437,112,112,83,83,1,1,103,103,2399,2399,4,4,359352
